color_id,color_hex,color_name,color_type
951,#AE9374,Beige Albalux,Dorado Popular
952,#AE916D,Beige Esm Std,Dorado Popular
953,#FAA900,Amarillo Albalux,Dorado Popular
954,#E09100,Amarillo Mediano Albalux,Dorado Popular
955,#FAEBD1,Sensación Espacial - 39YY 86/135,Dorado
956,#F6E9D5,Durazno Helado - 28YY 86/106,Dorado
957,#FAE8D1,Fulgor de Luz - 21YY 84/128,Dorado
958,#F5E9D4,Blanco Caracola - 44YY 80/106,Dorado
959,#F4E9D4,Almendra Azucarada - 42YY 84/095,Dorado
960,#F4EAD1,Pura Luz - 51YY 84/121,Dorado
961,#F5E8D2,Crema Uniforme - 40YY 83/107,Dorado
962,#F9E9CB,Blanco Pochoclo - 46YY 86/166,Dorado
963,#F6E8CF,Marfil Palacio - 45YY 83/125,Dorado
964,#F5E6D1,Trigo - 25YY 83/103,Dorado
965,#F6E5D0,Insinuación Dorada - 24YY 82/118,Dorado
966,#F6E7CD,Amarillo Bebé - 40YY 83/129,Dorado
967,#F4E7CE,Leche de Coco - 25YY 85/108,Dorado
968,#F3E7CE,Lirio de Pascua - 50YY 83/114,Dorado
969,#F3E5CE,Marfil Fresco - 30YY 81/123,Dorado
970,#F4E6C9,Caña de Azúcar - 50YY 83/143,Dorado
971,#F5E5C7,Primera Luz - 39YY 85/156,Dorado
972,#F5E2C9,Roma - 19YY 83/140,Dorado
973,#F6E0C9,Toque de Crème Brûlée - 11YY 78/136,Dorado
974,#F8E5C2,Joven Celebridad - 45YY 83/187,Dorado
975,#FBE3BD,Amarillo Luminaria - 34YY 81/209,Dorado
976,#FEE1BC,Dilución de Azafrán - 22YY 80/211,Dorado
977,#F3DEC8,Durazno Cálido - 10YY 77/125,Dorado
978,#F6E4BF,Burbuja de Champaña - 35YY 81/174,Dorado
979,#F9E3BC,Crema de Vainilla - 41YY 83/214,Dorado
980,#F4E1C0,Cera de Vela - 40YY 79/168,Dorado
981,#F5E1BE,Crema de Maracuyá - 25YY 81/177,Dorado
982,#F8DCBB,Dejo de Durazno - 16YY 76/189,Dorado
983,#F2DEBE,Reflejo de Luz Solar - 34YY 76/174,Dorado
984,#FBDCB1,Vainilla Almendrada - 25YY 78/232,Dorado
985,#F8DEB1,Luna de Otoño - 35YY 81/233,Dorado
986,#FADEAE,Enaltecer - 38YY 81/256,Dorado
987,#FBDCAE,Toque de Néctar - 25YY 79/240,Dorado
988,#F9DFAD,Panqueque - 40YY 77/267,Dorado
989,#FADBAF,Durazno con Chantilly - 27YY 78/255,Dorado
990,#FAD9AF,Amanecer Otoñal - 22YY 75/247,Dorado
991,#FADEAA,Renacer - 35YY 78/269,Dorado
992,#F5D6B5,Mandarina Blanca - 10YY 72/200,Dorado
993,#FEDFA1,Sentimiento de Verano - 39YY 78/329,Dorado
994,#FADAA1,Estrella Fugaz - 37YY 78/312,Dorado
995,#FFD997,Amanecer Damasco - 33YY 74/360,Dorado
996,#EFCFAD,Mousse de Naranja - 10YY 67/213,Dorado
997,#FDD29B,Amanecer Norteño - 19YY 71/323,Dorado
998,#F6CEA2,Arcilla Sabia - 11YY 68/269,Dorado
999,#FFCF95,Calabacín - 11YY 70/356,Dorado
1000,#FED58F,Junquillo - 35YY 74/372,Dorado
1001,#FBD295,Jengibre Durazno - 22YY 71/347,Dorado
1002,#FFD090,Durazno Pálido - 25YY 70/365,Dorado
1003,#FDD28D,Melón Persa - 32YY 73/398,Dorado
1004,#FAD587,Sensación Estival - 39YY 71/413,Dorado
1005,#FBD388,Deleite de Resplandor - 34YY 71/404,Dorado
1006,#F2C89B,Mousse de Mango - 10YY 65/285,Dorado
1007,#EFC89B,Esencia de Oriente - 14YY 63/272,Dorado
1008,#F3C49B,Desfile Anaranjado - 99YR 63/283,Dorado
1009,#F8D483,Rayo de Luz - 45YY 71/426,Dorado
1010,#FFCE7D,Pera Madura - 30YY 70/455,Dorado
1011,#FDC582,Sensación de Azafrán - 13YY 64/412,Dorado
1012,#FAC681,Naranja Pálido - 17YY 65/420,Dorado
1013,#FFCF73,Día Dorado - 35YY 71/474,Dorado
1014,#FDCB77,Puesta del Sol Dorada - 27YY 68/470,Dorado
1015,#FFCF6E,Dunas Deslumbrantes - 33YY 69/519,Dorado
1016,#EEBF8B,Galleta de Caramelo - 09YY 59/325,Dorado
1017,#F1C184,Estrella Diurna - 25YY 62/353,Dorado
1018,#FFCA69,Rayos de Sol - 29YY 66/537,Dorado
1019,#ECBA8B,Nuez - 00YY 57/299,Dorado
1020,#FBBD71,Fresco Romano - 13YY 60/475,Dorado
1021,#F4C272,Popurrí Veraniego - 25YY 61/452,Dorado
1022,#F9BF70,Plaza Soleada - 20YY 61/475,Dorado
1023,#FCC367,Oro del Faraón - 24YY 64/523,Dorado
1024,#EEBA7D,Onda Ambar - 10YY 57/377,Dorado
1025,#EFC076,Hierba de Pradera - 35YY 61/431,Dorado
1026,#F3BA6F,Amarillo Glorioso - 25YY 57/441,Dorado
1027,#EABE73,Polvo Solar - 30YY 58/423,Dorado
1028,#FDBA61,Mango Tropical - 12YY 61/523,Dorado
1029,#EDB370,Pinza de Cangrejo - 10YY 53/423,Dorado
1030,#F9B462,Lirio - 08YY 56/528,Dorado
1031,#FCBB58,Del Sol - 21YY 60/577,Dorado
1032,#FCAE63,Naranja Orgánica - 97YR 54/511,Dorado
1033,#FFC04D,Fervor Amarillo - 23YY 61/631,Dorado
1034,#FBB758,Chispazo de Topacio - 14YY 57/556,Dorado
1035,#F7B260,Sensación de Mango - 07YY 54/510,Dorado
1036,#FFC247,Diente de León - 35YY 64/633,Dorado
1037,#F1BC59,Dorado Caliente - 35YY 59/533,Dorado
1038,#E6A96F,Damasco - 00YY 49/387,Dorado
1039,#FFB549,Cometa Harley - 25YY 56/625,Dorado
1040,#EBAE62,Luna Agreste - 10YY 50/469,Dorado
1041,#EAB45D,Arena Seductora - 23YY 53/490,Dorado
1042,#FBB847,Arenas de Barbados - 22YY 57/627,Dorado
1043,#FAB248,Asia - 17YY 56/627,Dorado
1044,#F8A850,Ave del Paraíso - 04YY 51/583,Dorado
1045,#FFBA35,Amanecer Azteca * - 22YY 59/694,Dorado
1046,#FFBE31,Esplendor - 28YY 63/746,Dorado
1047,#FFAF3E,Fiesta - 09YY 57/689,Dorado
1048,#F1AA4A,Brillo de Fuego - 25YY 50/592,Dorado
1049,#FEA93A,Llama de Gas - 05YY 52/658,Dorado
1050,#E8A553,Carnaval - 10YY 46/515,Dorado
1051,#E6AF47,Tono Dorado - 30YY 49/562,Dorado
1052,#FFBA1F,Oro Real * - 23YY 62/816,Dorado
1053,#F7A835,Dulce de Naranja - 12YY 51/682,Dorado
1054,#F79A38,Pez Naranja - 96YR 46/632,Dorado
1055,#E09851,Gota de Miel - 00YY 41/475,Dorado
1056,#F49839,Zanahoria - 97YR 44/642,Dorado
1057,#F8AF1C,Sol Dorado * - 25YY 49/757,Dorado
1058,#DCA440,Surfeando Dunas - 23YY 44/541,Dorado
1059,#FEAB13,Explosión Estelar * - 19YY 51/758,Dorado
1060,#E39931,Aceite Vegetal - 10YY 40/608,Dorado
1061,#F5B700,Pascua Glamorosa * - 34YY 55/802,Dorado
1062,#FFA405,Dios Sol * - 06YY 49/797,Dorado
1063,#F3951B,Caléndula * - 05YY 42/727,Dorado
1064,#CB983B,Amor de Manzana - 25YY 38/510,Dorado
1065,#E09321,Amarillo Arizona * - 10YY 37/654,Dorado
1066,#D88A30,Zapallo - 00YY 34/562,Dorado
1067,#EB8621,Arenas de Marruecos * - 01YY 36/694,Dorado
1068,#E2AE00,Luces Teatrales * - 40YY 48/750,Dorado
1069,#F18517,Naranja Explosivo * - 85YR 38/700,Dorado
1070,#E3901A,Efecto Melaza * - 04YY 39/638,Dorado
1071,#D98C1D,Calabaza * - 10YY 34/700,Dorado
1072,#D79413,Mostaza Especiada * - 20YY 34/700,Dorado
1073,#E19000,Cálido Resplandor * - 11YY 38/694,Dorado
1074,#C88326,Oro Holandés - 10YY 27/600,Dorado
1075,#CE8121,Ambar Dorado * - 00YY 28/650,Dorado
1076,#F6EBD3,Neblina de Verano - 44YY 87/118,Soft Dorado
1077,#F2E6DB,Tonos de Arcilla - 03YY 82/067,Soft Dorado
1078,#F6E5D4,Damasco Limpio - 08YY 82/100,Soft Dorado
1079,#F4E7D4,Caracola de Ensenada - 20YY 83/100,Soft Dorado
1080,#F0E3D2,Playa - 30YY 80/088,Soft Dorado
1081,#EDE1D0,Naturaleza Viva - 25YY 77/087,Soft Dorado
1082,#F3DFC9,Columnata Durazno - 20YY 77/128,Soft Dorado
1083,#F0DECC,Durazno de Porcelana - 10YY 76/104,Soft Dorado
1084,#F5DEC5,Melón - 10YY 78/146,Soft Dorado
1085,#ECDFCA,Cielo Mostaza - 35YY 76/110,Soft Dorado
1086,#ECDFCA,Desierto de Atacama - 40YY 76/112,Soft Dorado
1087,#E8DECB,Planicie Africana - 44YY 75/094,Soft Dorado
1088,#F0DEC2,Blanco Macadamia - 30YY 75/145,Soft Dorado
1089,#F4DDBE,Hilo Crema - 30YY 77/169,Soft Dorado
1090,#E7DBCB,Blanco Hueso - 26YY 71/098,Soft Dorado
1091,#E8DCC9,Seda de Marfil - 41YY 70/112,Soft Dorado
1092,#EBDBC5,Lana Alpina - 30YY 74/121,Soft Dorado
1093,#E9DBC5,Leyenda Indígena - 38YY 72/117,Soft Dorado
1094,#F8DFB2,Cabello de Chala - 40YY 77/242,Soft Dorado
1095,#E7D9C7,Sisal - 30YY 72/097,Soft Dorado
1096,#F6D8B8,Arena Fina - 10YY 74/192,Soft Dorado
1097,#E2D8C9,Blanco Prisma - 30YY 71/073,Soft Dorado
1098,#F4D8B6,Helado de Mango - 20YY 74/192,Soft Dorado
1099,#E9D8BE,Lino Blanco - 30YY 71/138,Soft Dorado
1100,#E1D4C6,Estopa - 15YY 69/080,Soft Dorado
1101,#E8D4BC,Lino Americano - 20YY 70/138,Soft Dorado
1102,#EBD4B9,Crema de Bavaria - 20YY 71/156,Soft Dorado
1103,#E8D3BD,Leche y Miel - 10YY 69/130,Soft Dorado
1104,#E7D4BC,Toque de Crema - 23YY 69/134,Soft Dorado
1105,#EFD5AE,Amarillo Luminoso - 30YY 69/216,Soft Dorado
1106,#ECD5AF,Nougat de Caramelo - 36YY 70/208,Soft Dorado
1107,#E1CFBE,Fantasía Malva - 03YY 66/105,Soft Dorado
1108,#E9D2B0,Marfil Crema - 30YY 67/194,Soft Dorado
1109,#E4CFB1,Beige Lana - 30YY 65/171,Soft Dorado
1110,#E5CDAF,Amarillo Dakota - 20YY 64/171,Soft Dorado
1111,#DFCCB1,Blanco Ostra - 30YY 64/149,Soft Dorado
1112,#E3CAAF,Neutro Maya - 10YY 63/162,Soft Dorado
1113,#E4CAA7,Nuez Moscada Tenue - 24YY 63/200,Soft Dorado
1114,#E6CAA1,Licor de Whisky - 30YY 63/231,Soft Dorado
1115,#EFC898,Maíz Indio - 20YY 65/285,Soft Dorado
1116,#EAC79C,Junco - 20YY 63/258,Soft Dorado
1117,#F0CB90,Dorado Suave - 30YY 64/331,Soft Dorado
1118,#E4C39F,Licor de Crema - 10YY 60/224,Soft Dorado
1119,#D9C3A4,Tela Bordada - 30YY 58/178,Soft Dorado
1120,#EBC68E,Mostaza Tenue - 28YY 62/321,Soft Dorado
1121,#D9C1A2,Marfil Clásico - 20YY 57/178,Soft Dorado
1122,#D4BEA8,Beige Tranquilo - 08YY 55/137,Soft Dorado
1123,#EDC786,Duna Arenosa - 35YY 63/346,Soft Dorado
1124,#E9BD8E,Topacio Claro - 10YY 58/295,Soft Dorado
1125,#DBBB93,Bronce Toscano - 20YY 53/238,Soft Dorado
1126,#DDB694,Melaza Oscura - 98YR 53/235,Soft Dorado
1127,#D2B994,Valle del Desierto - 30YY 52/207,Soft Dorado
1128,#E4B87F,Cobertura Azucarada - 20YY 54/342,Soft Dorado
1129,#DCB481,Mantecado - 20YY 51/306,Soft Dorado
1130,#EBB76F,Alucinación - 20YY 53/423,Soft Dorado
1131,#DFB778,Cosecha de Heno - 26YY 52/359,Soft Dorado
1132,#D8B081,Gengibre Amarronado - 15YY 49/288,Soft Dorado
1133,#D2AF82,Gran Cañón - 20YY 49/271,Soft Dorado
1134,#E2AD72,Dulce Miel - 10YY 49/378,Soft Dorado
1135,#C9A887,Calma Natural - 10YY 44/215,Soft Dorado
1136,#E0A767,Zorzal de la Floresta - 10YY 45/419,Soft Dorado
1137,#DDA667,Tallo de Gengibre - 09YY 45/402,Soft Dorado
1138,#DBA963,Yacimiento de Oro - 20YY 46/425,Soft Dorado
1139,#C49F80,Azúcar Rubia - 94YR 40/219,Soft Dorado
1140,#E5AA53,Oro del Cairo - 20YY 46/515,Soft Dorado
1141,#C5A479,Hongo Aterciopelado - 20YY 41/264,Soft Dorado
1142,#D7A762,Caramelo Crocante - 21YY 45/405,Soft Dorado
1143,#BD9F7B,Fendi - 20YY 38/225,Soft Dorado
1144,#C89E67,Brandy de Coñac - 20YY 40/337,Soft Dorado
1145,#BA9A77,Caramelo Cremoso - 11YY 37/219,Soft Dorado
1146,#D89E55,Brillo de Jengibre - 10YY 42/460,Soft Dorado
1147,#BF9B6E,Suelo Luminoso - 15YY 37/276,Soft Dorado
1148,#C39E67,Licor de Nuez - 24YY 39/319,Soft Dorado
1149,#C59967,Fantasía de Arce - 10YY 38/316,Soft Dorado
1150,#D9974C,Gamuza Color Miel - 04YY 39/480,Soft Dorado
1151,#C49B5D,Tesoro Descubierto - 30YY 38/370,Soft Dorado
1152,#CA9A51,Suave Heno - 22YY 38/423,Soft Dorado
1153,#C19659,Oro Monárquico - 20YY 36/370,Soft Dorado
1154,#C19659,Oro Monárquico,Soft Dorado
1155,#DD9C2C,Brocado Rico - 20YY 40/608,Soft Dorado
1156,#C79448,Oro Casino - 20YY 35/456,Soft Dorado
1157,#D19038,Licor de Damasco - 10YY 35/543,Soft Dorado
1158,#CA972F,Brasa Dorada * - 30YY 36/572,Soft Dorado
1159,#A48561,Aroma a Chocolate - 12YY 28/226,Soft Dorado
1160,#A28662,Colina del Faro - 20YY 27/225,Soft Dorado
1161,#C38D38,Tesoro Escondido - 20YY 32/494,Soft Dorado
1162,#B5804C,Sendero de la Costa - 00YY 28/352,Soft Dorado
1163,#AA7E54,Osito de Peluche - 98YR 26/291,Soft Dorado
1164,#C88A28,Cosecha Dorada - 20YY 28/613,Soft Dorado
1165,#AB804F,Almacén del Interior - 10YY 26/321,Soft Dorado
1166,#C89319,Distrito Majestuoso * - 30YY 33/613,Soft Dorado
1167,#C88626,Hoja de Cobre - 10YY 30/560,Soft Dorado
1168,#AC833F,Oliva Osado - 24YY 28/384,Soft Dorado
1169,#C27B2E,Durazno Frágil - 00YY 26/520,Soft Dorado
1170,#987B54,Madera Curtida - 20YY 23/246,Soft Dorado
1171,#AF8136,Tono Ganador - 20YY 27/426,Soft Dorado
1172,#9C7851,Yute Dorado - 10YY 23/261,Soft Dorado
1173,#B5812E,Mostaza en Grano - 20YY 26/490,Soft Dorado
1174,#B37F28,Henna - 20YY 23/525,Soft Dorado
1175,#C07722,Cobre Californiano - 00YY 23/557,Soft Dorado
1176,#B2792C,Mostaza Picante * - 10YY 24/467,Soft Dorado
1177,#B0752D,Azteca - 10YY 21/500,Soft Dorado
1178,#AF7026,Bazar Dorado - 99YR 23/456,Soft Dorado
1179,#9E782E,Bronce Antiguo - 30YY 21/438,Soft Dorado
1180,#A96B2B,Marrón Indiano - 00YY 19/464,Soft Dorado
1181,#A96B2B,Capuccino Helado - 00YY 19/464,Soft Dorado
1182,#896A46,Licor de Coñac - 09YY 18/226,Soft Dorado
1183,#986735,Ocre Profundo - 00YY 18/346,Soft Dorado
1184,#9C6F27,Tren del Desierto - 20YY 19/438,Soft Dorado
1185,#826544,Leña - 10YY 16/217,Soft Dorado
1186,#956133,Caramelo - 00YY 15/371,Soft Dorado
1187,#825E39,Safari Sombrío - 10YY 12/300,Soft Dorado
1188,#825E39,Expedición Africana - 10YY 12/300,Soft Dorado
1189,#7F5832,Cigarro Cubano - 00YY 12/279,Soft Dorado
1190,#EBD0A4,Marfil Seda Esm Std,Amarillo Popular
1191,#DDBB88,Marfil Albalux,Amarillo Popular
1192,#F9C13B,Amarillo Latino,Amarillo Popular
1193,#F8EFD8,Fantasía Lunar - 53YY 88/112,Amarillo
1194,#F3EEDC,Playa Blanca - 71YY 87/078,Amarillo
1195,#F5EFD7,Seda Matinal - 66YY 88/114,Amarillo
1196,#F7EED4,Estrella del Norte - 67YY 89/124,Amarillo
1197,#F7ECD5,Luna de Miel - 52YY 89/117,Amarillo
1198,#F4ECD6,Crema Chic - 56YY 85/109,Amarillo
1199,#F6EDD1,Paisaje Lunar - 61YY 89/135,Amarillo
1200,#F8EECC,Luz de Velas - 67YY 87/169,Amarillo
1201,#F5EDCF,Pera Primaveral - 75YY 87/137,Amarillo
1202,#EFEAD6,Litoral Marítimo - 65YY 84/081,Amarillo
1203,#F6ECCC,Blanco Exaltación - 61YY 86/159,Amarillo
1204,#F3E8D0,Flor de Algodón - 35YY 86/117,Amarillo
1205,#F7E6CA,Dulce de Coco - 40YY 83/150,Amarillo
1206,#F2E7CC,Sensación Cremosa - 53YY 82/133,Amarillo
1207,#EEE6D1,Sala Blanca - 60YY 83/094,Amarillo
1208,#F1E7CD,Blanco Limón - 60YY 83/125,Amarillo
1209,#F7E9C5,Amarillo Suave - 58YY 88/180,Amarillo
1210,#F4EAC6,Fin de Semana Estival - 64YY 84/180,Amarillo
1211,#F4E7C8,Mariposa de Verano - 60YY 83/156,Amarillo
1212,#FBEDBA,Flash Fotográfico - 62YY 86/253,Amarillo
1213,#F4E9C2,Luz de Linterna - 70YY 83/187,Amarillo
1214,#F7EBBD,Luna de Agosto - 66YY 85/231,Amarillo
1215,#F6E5C3,Luz Costera - 50YY 83/171,Amarillo
1216,#F9E8BC,Jugo de Limón - 52YY 83/223,Amarillo
1217,#FBE8B8,Limón Hielo - 56YY 86/241,Amarillo
1218,#F4E6C0,Amarillo Delicado - 60YY 83/187,Amarillo
1219,#F6E6BB,Amarillo Margarita - 60YY 83/219,Amarillo
1220,#F6E4BD,Acacia - 50YY 83/200,Amarillo
1221,#FCE5B4,Mousse de Maracuyá - 45YY 83/250,Amarillo
1222,#F8E6B5,Limón Pálido - 60YY 83/250,Amarillo
1223,#F1E4B8,Kiwi Amarillo - 63YY 79/219,Amarillo
1224,#FBE5AD,Sol Celestial - 54YY 85/291,Amarillo
1225,#F4E0B8,Noche Agradable - 50YY 79/208,Amarillo
1226,#F8E1B2,Linaza - 50YY 80/242,Amarillo
1227,#F0E2B7,Almendra Blanca - 60YY 78/216,Amarillo
1228,#F7EAA5,Sensación Matinal - 68YY 83/339,Amarillo
1229,#F3DCB4,Orión - 40YY 75/216,Amarillo
1230,#FCE99C,Luz Astral - 62YY 83/382,Amarillo
1231,#F6E2A9,Amarillo Refinado - 60YY 80/288,Amarillo
1232,#FEE39F,Corriente Estival - 48YY 80/346,Amarillo
1233,#FDE39F,Cidro Helado - 53YY 83/348,Amarillo
1234,#F6DDA6,Cremoso - 50YY 77/285,Amarillo
1235,#FFDF96,Margaritas Montañosas - 45YY 79/376,Amarillo
1236,#F3DE9C,Crucero del Sur - 60YY 77/332,Amarillo
1237,#F7DF96,Brisa de Primavera - 60YY 79/367,Amarillo
1238,#F7DA99,Batido de Limón - 43YY 74/339,Amarillo
1239,#FFDC8C,Soleado - 45YY 77/424,Amarillo
1240,#FEE089,Inyección de Sol - 51YY 78/444,Amarillo
1241,#FFE087,Amarillo Arco Iris Claro - 50YY 80/455,Amarillo
1242,#FAD98E,Amarillo Neón - 45YY 74/383,Amarillo
1243,#F4D497,Junquillo Amarillo - 40YY 71/335,Amarillo
1244,#F3D68E,Bálsamo Amarillo - 50YY 71/369,Amarillo
1245,#FFDD78,Brindar - 48YY 77/529,Amarillo
1246,#ECDB8B,Toque de Manzana - 65YY 72/399,Amarillo
1247,#EFD886,Amarillo Vibrante - 60YY 71/409,Amarillo
1248,#F4D088,Amarillo Peruano - 40YY 68/381,Amarillo
1249,#F2D486,Mousse de Limón - 49YY 69/406,Amarillo
1250,#FFD571,Rosa Amarilla - 45YY 73/519,Amarillo
1251,#FCE462,Sabor Limón - 62YY 78/618,Amarillo
1252,#F3D975,Amarillo Optimista - 60YY 73/497,Amarillo
1253,#FFD967,Estallido Estelar - 48YY 73/573,Amarillo
1254,#FED56A,Deleite Estelar - 43YY 71/540,Amarillo
1255,#F5CB7B,Crema de Manzana - 40YY 65/427,Amarillo
1256,#FFD562,Yema de Huevo - 46YY 74/602,Amarillo
1257,#EFD077,Campana - 50YY 65/454,Amarillo
1258,#FED362,Mancha Solar - 45YY 71/567,Amarillo
1259,#F6CF6C,Amarillo Esencial - 45YY 66/512,Amarillo
1260,#F8CD6A,Tulipán de Mayo - 43YY 69/543,Amarillo
1261,#ECCE6C,Amarillo Rico * - 60YY 66/487,Amarillo
1262,#FFCF57,Amarillo Imprenta - 45YY 69/614,Amarillo
1263,#FDD84F,Amarillo Arco Iris Vivo - 52YY 72/661,Amarillo
1264,#EEC76E,Ananá Maduro - 40YY 63/473,Amarillo
1265,#F3D15B,Amarillo Fantasía - 60YY 69/583,Amarillo
1266,#FFD04A,Botón de Oro - 40YY 69/666,Amarillo
1267,#FFCB4D,Banana Madura - 39YY 66/628,Amarillo
1268,#FFD145,Amarillo Real * - 45YY 71/664,Amarillo
1269,#EFC25F,Baño de Sol - 40YY 60/519,Amarillo
1270,#FCCD46,Sol Matinal - 45YY 67/662,Amarillo
1271,#FBC94A,Tesoro Arqueológico - 39YY 68/634,Amarillo
1272,#EBC65D,Artilugio - 50YY 60/538,Amarillo
1273,#EECF50,Carambola - 60YY 67/626,Amarillo
1274,#FFCE38,Sol Brillante * - 41YY 69/742,Amarillo
1275,#FBCB3B,Limón Ardiente * - 43YY 65/687,Amarillo
1276,#EECD40,Periquito - 60YY 65/669,Amarillo
1277,#FACA35,Amarillo Festival - 45YY 65/710,Amarillo
1278,#EBBD51,Verde Sueco - 40YY 58/565,Amarillo
1279,#F8D02E,Limón Verde * - 54YY 69/747,Amarillo
1280,#F9C13B,Sublime Luz Solar * - 34YY 61/672,Amarillo
1281,#D9C15B,Explosión Cítrica - 60YY 55/504,Amarillo
1282,#DFCD45,Futurista - 66YY 61/648,Amarillo
1283,#F7C631,Pimienta Cítrica * - 42YY 64/745,Amarillo
1284,#E2C347,Filete Dorado - 60YY 59/604,Amarillo
1285,#FACA22,Amarillo Cítrico - 45YY 64/787,Amarillo
1286,#DEB349,Curry Dorado - 40YY 49/546,Amarillo
1287,#ECC722,Sol de Primavera * - 60YY 62/755,Amarillo
1288,#DDB338,Semilla de Mostaza - 45YY 49/610,Amarillo
1289,#E2AC39,Rescate del Rey - 30YY 46/608,Amarillo
1290,#FFC700,Estrella Ardiente * - 40YY 64/903,Amarillo
1291,#FFC600,Capa de Lluvia * - 39YY 66/813,Amarillo
1292,#FFC100,Sol Espléndido * - 37YY 61/877,Amarillo
1293,#FFC100,Amarillo Omega * - 37YY 61/867,Amarillo
1294,#E7B523,Juego de Abejorros * - 39YY 52/691,Amarillo
1295,#E0BA25,Estallido de Azufre * - 50YY 53/687,Amarillo
1296,#F7C500,Curry * - 45YY 62/805,Amarillo
1297,#DAA937,Tiara - 40YY 46/587,Amarillo
1298,#EFC900,Césped Mostaza * - 51YY 61/792,Amarillo
1299,#D0BB2A,Bambú de Bali - 70YY 51/669,Amarillo
1300,#CBB132,Twist & Shout * - 60YY 47/608,Amarillo
1301,#CBB132,Kiwi Amarillento - 60YY 47/608,Amarillo
1302,#D5BF19,Banana Verde * - 63YY 53/710,Amarillo
1303,#E5B600,Verde Dorado * - 45YY 51/758,Amarillo
1304,#CEA127,Oro Bizantino - 40YY 41/603,Amarillo
1305,#D9B500,Drama Rústico * - 60YY 48/748,Amarillo
1306,#C4A91B,Capín * - 60YY 39/654,Amarillo
1307,#C99C1D,Mañana en el Bosque - 37YY 38/594,Amarillo
1308,#DBA000,Azafrán Indio * - 30YY 41/700,Amarillo
1309,#CA9D08,Encaje Portugués * - 40YY 38/643,Amarillo
1310,#EEE9D8,Vapor - 70YY 83/075,Soft Amarillo
1311,#ECE9D9,Blanco Inocente - 67YY 82/072,Soft Amarillo
1312,#F0E9D2,Halo - 70YY 83/112,Soft Amarillo
1313,#F8E8C9,Perla Cultivada - 45YY 83/156,Soft Amarillo
1314,#EBE4CC,Blanco Maíz - 65YY 79/118,Soft Amarillo
1315,#F1E0C6,Crema de Limón - 40YY 78/140,Soft Amarillo
1316,#E8E1CB,Mañana Urbana - 61YY 76/109,Soft Amarillo
1317,#F0E1BF,Crema de Boston - 50YY 77/173,Soft Amarillo
1318,#EEDEC1,Papiro - 45YY 76/146,Soft Amarillo
1319,#E6DEC8,Beige Campestre - 60YY 75/108,Soft Amarillo
1320,#F1DFBC,Blanco Milhojas - 45YY 77/183,Soft Amarillo
1321,#E9DDC4,Luz Relajante - 49YY 75/130,Soft Amarillo
1322,#E6DCC6,Pétalo de Almendro - 50YY 75/104,Soft Amarillo
1323,#E8DEC0,Toque de Primavera - 60YY 76/144,Soft Amarillo
1324,#EDDAB9,Crema Musical - 39YY 74/175,Soft Amarillo
1325,#E4DABF,Blanco Lana - 57YY 72/138,Soft Amarillo
1326,#EAD9BA,Orégano de Campo - 40YY 72/164,Soft Amarillo
1327,#E6D7BD,Pergamino - 40YY 70/138,Soft Amarillo
1328,#F2DCAA,Amarillo de Mayo - 50YY 75/254,Soft Amarillo
1329,#E6D9B7,Sensación de Duna - 54YY 71/171,Soft Amarillo
1330,#E3D5BB,Desierto Deslumbrante - 44YY 69/140,Soft Amarillo
1331,#EED8AC,Magnolia Primaveral - 45YY 72/230,Soft Amarillo
1332,#D9D1B9,Valle Nublado - 60YY 67/117,Soft Amarillo
1333,#E4D0AB,Costa Soleada - 40YY 67/196,Soft Amarillo
1334,#DECCAE,Costa de Marfil - 40YY 64/165,Soft Amarillo
1335,#E7CF9E,Sahara Occidental - 45YY 67/259,Soft Amarillo
1336,#E7CC9B,Granero Amarillo - 40YY 65/263,Soft Amarillo
1337,#E2CD9E,Verde Italiano - 45YY 63/251,Soft Amarillo
1338,#DBCAA4,Efecto Pardo - 46YY 61/201,Soft Amarillo
1339,#E8CC8D,Soneto Portugués - 45YY 65/334,Soft Amarillo
1340,#E2CB8F,Verde Matinal - 50YY 62/309,Soft Amarillo
1341,#DBC399,Luz Oriental - 36YY 59/230,Soft Amarillo
1342,#E6C780,Amarillo Victoriano - 45YY 61/368,Soft Amarillo
1343,#D6C387,Kiwi Dorado - 60YY 57/304,Soft Amarillo
1344,#D1BB93,Feriado Romano - 40YY 53/218,Soft Amarillo
1345,#D1BE8E,Verde Toscana - 49YY 54/251,Soft Amarillo
1346,#D6BB82,Verde Mañana - 41YY 53/306,Soft Amarillo
1347,#CDB288,Arroz Dorado - 30YY 47/236,Soft Amarillo
1348,#D4B773,Verde Escocés - 45YY 51/365,Soft Amarillo
1349,#D4B773,Verde Escocés,Soft Amarillo
1350,#D4B773,Verde Escocés,Soft Amarillo
1351,#CFAD78,Miel Silvestre - 30YY 46/304,Soft Amarillo
1352,#D7B468,Triple Corona - 40YY 49/408,Soft Amarillo
1353,#DAB955,Brote de Caña - 50YY 51/519,Soft Amarillo
1354,#DAB955,Brote de Caña,Soft Amarillo
1355,#C4AE73,Pera Deliciosa - 49YY 46/310,Soft Amarillo
1356,#BBA17B,Pimienta del Reino - 30YY 39/225,Soft Amarillo
1357,#B6A379,Fango Mostaza - 47YY 40/227,Soft Amarillo
1358,#B4986D,Caqui Dorado - 30YY 35/249,Soft Amarillo
